Primary_User	Article1	Article2	Article3	Article4	Article5	Article6	Article7	Article8	Article9	Article10
User_10811.txt	Singapore_16065.txt	Asia_10005.txt	Sports_9364.txt	Showbiz_14162.txt	World_12203.txt	World_10390.txt	Asia_15472.txt	Asia_11527.txt	Singapore_15086.txt	World_10478.txt
User_10820.txt	Asia_10005.txt	Asia_12571.txt	World_13056.txt	Asia_12954.txt	Asia_14597.txt	Asia_11527.txt	Singapore_11955.txt	Singapore_13354.txt	Asia_10674.txt	Showbiz_12833.txt
User_10851.txt	Asia_10005.txt	Singapore_10069.txt	Asia_9616.txt	Asia_9641.txt	Singapore_13356.txt	Singapore_15166.txt	Asia_12955.txt	World_13903.txt	World_14786.txt	World_16127.txt
User_10855.txt	Sports_10182.txt	Sports_9403.txt	Sports_14390.txt	Asia_12153.txt	Crime_12136.txt	Crime_9548.txt	Asia_10006.txt	Crime_10087.txt	Singapore_10070.txt	Asia_11063.txt
User_10878.txt	World_9238.txt	Showbiz_10669.txt	Science_9807.txt	Asia_13800.txt	Asia_11528.txt	Asia_9664.txt	Asia_15908.txt	Crime_12098.txt	Asia_10363.txt	World_10671.txt
User_10880.txt	Showbiz_10349.txt	Singapore_16232.txt	Singapore_14315.txt	Asia_10005.txt	Singapore_11973.txt	Singapore_11256.txt	Singapore_13356.txt	Asia_11863.txt	Science_12645.txt	Science_9809.txt
User_10903.txt	Asia_11528.txt	World_9685.txt	Asia_16147.txt	Asia_10753.txt	Asia_9419.txt	Asia_13798.txt	World_13796.txt	Asia_10566.txt	World_13515.txt	Asia_10005.txt
User_109238.txt	World_16145.txt	Asia_15686.txt	World_9753.txt	Asia_15670.txt	Singapore_13443.txt	World_9527.txt	Singapore_9612.txt	Crime_9309.txt	Showbiz_12717.txt	Asia_15322.txt
User_109246.txt	Asia_10005.txt	Asia_10392.txt	Asia_11504.txt	Asia_13281.txt	World_10721.txt	Asia_12208.txt	Asia_16135.txt	World_13903.txt	World_9228.txt	Asia_11436.txt
User_10927.txt	Asia_11527.txt	World_9684.txt	Asia_16136.txt	Asia_10752.txt	World_14879.txt	Asia_13768.txt	Asia_10005.txt	World_10318.txt	Asia_10564.txt	World_13787.txt
User_109297.txt	Showbiz_12721.txt	World_15674.txt	World_12545.txt	Asia_9917.txt	Asia_12611.txt	Crime_12758.txt	Asia_14636.txt	Asia_9617.txt	World_15699.txt	Asia_13427.txt
User_10941.txt	Singapore_13541.txt	Asia_15843.txt	Singapore_11909.txt	Singapore_14575.txt	Singapore_11943.txt	Asia_10041.txt	Singapore_12964.txt	World_10748.txt	Singapore_15590.txt	Asia_9966.txt
User_109552.txt	Singapore_13485.txt	Asia_10645.txt	Asia_14203.txt	World_13740.txt	Asia_10753.txt	Asia_10005.txt	Crime_13848.txt	Singapore_10073.txt	Asia_16149.txt	Showbiz_15106.txt
User_10957.txt	Showbiz_14108.txt	Crime_13134.txt	Sports_10217.txt	Singapore_11972.txt	World_9687.txt	Sports_14994.txt	Asia_10005.txt	Singapore_12748.txt	Science_11895.txt	Asia_11228.txt
User_10959.txt	Singapore_13754.txt	Singapore_16051.txt	World_15668.txt	World_13871.txt	World_15599.txt	World_11701.txt	World_11603.txt	Asia_16206.txt	Sports_9723.txt	Showbiz_12957.txt
User_10960.txt	Asia_10005.txt	Singapore_13444.txt	Asia_11466.txt	Singapore_9625.txt	Singapore_16230.txt	Crime_9309.txt	Asia_12570.txt	Asia_15164.txt	World_16128.txt	Asia_10014.txt
User_10972.txt	Asia_12135.txt	World_13948.txt	Asia_10446.txt	Singapore_13443.txt	Singapore_10698.txt	Sports_14137.txt	Asia_10987.txt	Crime_9539.txt	Singapore_9609.txt	Crime_9306.txt
User_109749.txt	Asia_10040.txt	Asia_10005.txt	Asia_10983.txt	Singapore_9612.txt	Asia_12579.txt	World_12261.txt	Asia_10823.txt	Crime_13387.txt	World_13400.txt	Asia_11953.txt
User_10975.txt	Singapore_13754.txt	Singapore_13804.txt	World_12272.txt	Asia_10005.txt	Singapore_10092.txt	Crime_15695.txt	Singapore_12999.txt	Crime_15613.txt	Singapore_15590.txt	Asia_13380.txt
User_109996.txt	Science_13491.txt	Asia_14669.txt	Science_13431.txt	Asia_13188.txt	Asia_10195.txt	World_14465.txt	World_14870.txt	World_9661.txt	Asia_13339.txt	Asia_14671.txt
User_11012.txt	Asia_14204.txt	Asia_16152.txt	World_14946.txt	World_13920.txt	World_12057.txt	World_9855.txt	World_14856.txt	Asia_15688.txt	World_14133.txt	World_11771.txt
User_11016.txt	World_12295.txt	World_12346.txt	Crime_9326.txt	World_12124.txt	Sports_14031.txt	Asia_10674.txt	Sports_9487.txt	Asia_14760.txt	Showbiz_14625.txt	Sports_9510.txt
User_11021.txt	Asia_9804.txt	Asia_13752.txt	Asia_11657.txt	Asia_15781.txt	Asia_10648.txt	Asia_15082.txt	World_11901.txt	Asia_10289.txt	Asia_10537.txt	Asia_11435.txt
